video_path,ground_truth_label,Score_glm-4.6,Score_Moonshot-Kimi-K2-Instruct,Score_Qwen3-Max,Mean_Score,Std_Dev,Stability_Score,Model,FPS,Is_Dynamic,Score_qwen3-max
videos/session_0680_sneeze.mp4,sneeze,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0681_cough.mp4,cough,0.2,0.1,0.1,0.13333333333333333,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0682_stagger.mp4,stagger,0.3,0.3,0.2,0.26666666666666666,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0683_yawn.mp4,yawn,0.6,0.7,0.3,0.5333333333333333,0.20816659994661327,0.7918334000533868,Qwen3-VL-30B,3fps,False,
videos/session_0684_blownose.mp4,blownose,0.9,0.75,0.3,0.65,0.3122498999199199,0.6877501000800801,Qwen3-VL-30B,3fps,False,
videos/session_0685_stretchoneself.mp4,stretchoneself,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0686_touchface.mp4,touchface,0.3,0.3,0.1,0.2333333333333333,0.11547005383792515,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0687_handshake.mp4,handshake,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0688_hug.mp4,hug,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0689_pushsomeone.mp4,pushsomeone,0.6,0.2,0.1,0.3,0.264575131106459,0.735424868893541,Qwen3-VL-30B,3fps,False,
videos/session_0690_kicksomeone.mp4,kicksomeone,1.0,0.9,1.0,0.9666666666666667,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0691_punchsomeone.mp4,punchsomeone,0.3,0.2,0.1,0.19999999999999998,0.09999999999999999,0.9,Qwen3-VL-30B,3fps,True,
videos/session_0692_conversation.mp4,conversation,0.2,0.2,0.3,0.2333333333333333,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0693_gym.mp4,gym,0.5,0.8,0.6,0.6333333333333333,0.1527525231651947,0.8472474768348053,Qwen3-VL-30B,3fps,False,
videos/session_0694_freestyle.mp4,freestyle,1.0,1.0,0.9,0.9666666666666667,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0695_sit.mp4,sit,1.0,0.9,1.0,0.9666666666666667,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0696_walk.mp4,walk,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0697_bow.mp4,bow,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0698_sleep.mp4,sleep,1.0,0.9,0.9,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0699_dance.mp4,dance,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0700_jog.mp4,jog,0.6,0.75,0.6,0.65,0.08660254037844388,0.9133974596215562,Qwen3-VL-30B,3fps,True,
videos/session_0701_falldown.mp4,falldown,0.2,0.0,0.1,0.10000000000000002,0.1,0.9,Qwen3-VL-30B,3fps,True,
videos/session_0702_jump.mp4,jump,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0703_gym.mp4,gym,0.6,0.7,0.2,0.49999999999999994,0.264575131106459,0.735424868893541,Qwen3-VL-30B,3fps,False,
videos/session_0704_freestyle.mp4,freestyle,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0705_jumpingjack.mp4,jumpingjack,0.8,0.8,0.6,0.7333333333333334,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,True,
videos/session_0706_squat.mp4,squat,1.0,0.9,0.9,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0707_lunge.mp4,lunge,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0708_turn.mp4,turn,0.3,0.3,0.3,0.3,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0709_pushup.mp4,pushup,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0710_legraise.mp4,legraise,0.8,0.8,0.6,0.7333333333333334,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0711_airdrum.mp4,airdrum,0.2,0.7,0.2,0.36666666666666664,0.28867513459481287,0.7113248654051871,Qwen3-VL-30B,3fps,False,
videos/session_0712_boxing.mp4,boxing,0.9,1.0,0.9,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0713_shakehead.mp4,shakehead,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0714_answerphone.mp4,answerphone,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0715_eat.mp4,eat,0.4,0.3,0.2,0.3,0.1,0.9,Qwen3-VL-30B,3fps,False,
videos/session_0716_drink.mp4,drink,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0717_wipeface.mp4,wipeface,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0718_pickup.mp4,pickup,0.8,0.9,0.9,0.8666666666666667,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0719_jumprope.mp4,jumprope,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,True,
videos/session_0720_moppingfloor.mp4,moppingfloor,0.8,0.7,0.6,0.7000000000000001,0.10000000000000003,0.8999999999999999,Qwen3-VL-30B,3fps,False,
videos/session_0721_brushhair.mp4,brushhair,0.1,0.0,0.1,0.06666666666666667,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0722_bicepcurl.mp4,bicepcurl,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0723_playphone.mp4,playphone,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0724_brushteeth.mp4,brushteeth,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0725_type.mp4,type,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0726_thumbup.mp4,thumbup,0.3,0.3,0.2,0.26666666666666666,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0727_thumbdown.mp4,thumbdown,0.1,0.2,0.1,0.13333333333333333,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0728_makeoksign.mp4,makeoksign,0.0,0.0,0.2,0.06666666666666667,0.11547005383792516,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0729_makevictorysign.mp4,makevictorysign,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0730_drawcircleclockwise.mp4,drawcircleclockwise,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0731_drawcirclecounterclockwise.mp4,drawcirclecounterclockwise,0.2,0.0,0.2,0.13333333333333333,0.11547005383792516,0.8845299461620748,Qwen3-VL-30B,3fps,True,
videos/session_0732_stopsign.mp4,stopsign,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0733_pullhandin.mp4,pullhandin,0.0,0.0,0.0,0.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0734_pushhandaway.mp4,pushhandaway,0.3,0.7,0.2,0.39999999999999997,0.264575131106459,0.735424868893541,Qwen3-VL-30B,3fps,False,
videos/session_0735_handwave.mp4,handwave,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0736_sweep.mp4,sweep,0.2,0.25,0.2,0.21666666666666667,0.02886751345948128,0.9711324865405188,Qwen3-VL-30B,3fps,False,
videos/session_0737_clap.mp4,clap,0.1,0.0,0.1,0.06666666666666667,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0738_slide.mp4,slide,0.3,0.2,0.2,0.2333333333333333,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0739_drawzigzag.mp4,drawzigzag,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,True,
videos/session_0740_dodge.mp4,dodge,0.6,0.3,0.6,0.5,0.17320508075688773,0.8267949192431123,Qwen3-VL-30B,3fps,False,
videos/session_0741_bowling.mp4,bowling,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0742_liftupahand.mp4,liftupahand,0.8,0.7,0.2,0.5666666666666667,0.32145502536643183,0.6785449746335681,Qwen3-VL-30B,3fps,False,
videos/session_0743_tap.mp4,tap,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0744_spreadandpinch.mp4,spreadandpinch,0.0,0.0,0.0,0.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0745_drawtriangle.mp4,drawtriangle,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0746_sneeze.mp4,sneeze,0.0,0.0,0.0,0.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0747_cough.mp4,cough,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0748_stagger.mp4,stagger,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,True,
videos/session_0749_yawn.mp4,yawn,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0750_blownose.mp4,blownose,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0751_stretchoneself.mp4,stretchoneself,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0752_touchface.mp4,touchface,0.3,0.3,0.1,0.2333333333333333,0.11547005383792515,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0753_sit.mp4,sit,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0754_walk.mp4,walk,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0755_bow.mp4,bow,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0756_sleep.mp4,sleep,1.0,0.9,0.9,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0757_dance.mp4,dance,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,True,
videos/session_0758_jog.mp4,jog,0.3,0.2,0.2,0.2333333333333333,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0759_falldown.mp4,falldown,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,True,
videos/session_0760_handshake.mp4,handshake,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0761_hug.mp4,hug,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0762_pushsomeone.mp4,pushsomeone,0.3,0.2,0.1,0.19999999999999998,0.09999999999999999,0.9,Qwen3-VL-30B,3fps,False,
videos/session_0763_kicksomeone.mp4,kicksomeone,0.1,0.1,0.0,0.06666666666666667,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0764_punchsomeone.mp4,punchsomeone,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0765_conversation.mp4,conversation,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0766_jump.mp4,jump,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0767_jumpingjack.mp4,jumpingjack,0.5,0.7,0.3,0.5,0.19999999999999998,0.8,Qwen3-VL-30B,3fps,True,
videos/session_0768_squat.mp4,squat,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0769_lunge.mp4,lunge,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0770_turn.mp4,turn,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0771_pushup.mp4,pushup,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0772_legraise.mp4,legraise,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0773_airdrum.mp4,airdrum,0.3,0.7,0.2,0.39999999999999997,0.264575131106459,0.735424868893541,Qwen3-VL-30B,3fps,False,
videos/session_0774_boxing.mp4,boxing,0.2,0.0,0.1,0.10000000000000002,0.1,0.9,Qwen3-VL-30B,3fps,True,
videos/session_0775_shakehead.mp4,shakehead,0.6,0.2,0.9,0.5666666666666668,0.3511884584284246,0.6488115415715754,Qwen3-VL-30B,3fps,False,
videos/session_0776_answerphone.mp4,answerphone,0.0,0.0,0.0,0.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0777_eat.mp4,eat,0.6,0.3,0.2,0.36666666666666664,0.20816659994661327,0.7918334000533868,Qwen3-VL-30B,3fps,False,
videos/session_0778_drink.mp4,drink,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0779_wipeface.mp4,wipeface,0.1,0.2,0.0,0.10000000000000002,0.1,0.9,Qwen3-VL-30B,3fps,False,
videos/session_0780_pickup.mp4,pickup,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0781_jumprope.mp4,jumprope,0.6,0.3,0.2,0.36666666666666664,0.20816659994661327,0.7918334000533868,Qwen3-VL-30B,3fps,True,
videos/session_0782_moppingfloor.mp4,moppingfloor,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0783_brushhair.mp4,brushhair,0.4,0.2,0.2,0.26666666666666666,0.11547005383792516,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0784_bicepcurl.mp4,bicepcurl,1.0,0.9,0.9,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0785_playphone.mp4,playphone,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0786_brushteeth.mp4,brushteeth,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0787_type.mp4,type,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0788_thumbup.mp4,thumbup,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0789_thumbdown.mp4,thumbdown,0.1,0.2,0.1,0.13333333333333333,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0790_makeoksign.mp4,makeoksign,0.2,0.0,0.1,0.10000000000000002,0.1,0.9,Qwen3-VL-30B,3fps,False,
videos/session_0791_makevictorysign.mp4,makevictorysign,0.1,0.2,0.2,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0792_drawcircleclockwise.mp4,drawcircleclockwise,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0793_drawcirclecounterclockwise.mp4,drawcirclecounterclockwise,0.6,0.0,0.2,0.26666666666666666,0.30550504633038933,0.6944949536696107,Qwen3-VL-30B,3fps,True,
videos/session_0794_stopsign.mp4,stopsign,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0795_pullhandin.mp4,pullhandin,0.2,0.2,0.0,0.13333333333333333,0.11547005383792516,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0796_pushhandaway.mp4,pushhandaway,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0797_handwave.mp4,handwave,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0798_sweep.mp4,sweep,0.1,0.1,0.1,0.10000000000000002,1.6996749443881478e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0799_clap.mp4,clap,0.0,0.0,0.0,0.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0800_slide.mp4,slide,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0801_drawzigzag.mp4,drawzigzag,0.3,0.0,0.2,0.16666666666666666,0.15275252316519466,0.8472474768348053,Qwen3-VL-30B,3fps,True,
videos/session_0802_dodge.mp4,dodge,0.2,0.1,0.1,0.13333333333333333,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0803_bowling.mp4,bowling,0.2,0.1,0.1,0.13333333333333333,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0804_liftupahand.mp4,liftupahand,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0805_tap.mp4,tap,0.2,0.3,0.2,0.2333333333333333,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0806_spreadandpinch.mp4,spreadandpinch,0.1,0.0,0.2,0.10000000000000002,0.1,0.9,Qwen3-VL-30B,3fps,False,
videos/session_0807_drawtriangle.mp4,drawtriangle,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0808_sneeze.mp4,sneeze,0.2,0.2,0.1,0.16666666666666666,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0809_cough.mp4,cough,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0810_stagger.mp4,stagger,0.5,0.4,0.3,0.39999999999999997,0.1,0.9,Qwen3-VL-30B,3fps,True,
videos/session_0811_yawn.mp4,yawn,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0812_blownose.mp4,blownose,0.0,0.0,0.0,0.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0813_stretchoneself.mp4,stretchoneself,0.2,0.3,0.6,0.3666666666666667,0.20816659994661327,0.7918334000533868,Qwen3-VL-30B,3fps,False,
videos/session_0814_touchface.mp4,touchface,0.2,0.0,0.1,0.10000000000000002,0.1,0.9,Qwen3-VL-30B,3fps,False,
videos/session_0815_handshake.mp4,handshake,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0816_hug.mp4,hug,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0817_pushsomeone.mp4,pushsomeone,0.7,0.6,0.3,0.5333333333333333,0.20816659994661327,0.7918334000533868,Qwen3-VL-30B,3fps,False,
videos/session_0818_kicksomeone.mp4,kicksomeone,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,True,
videos/session_0819_punchsomeone.mp4,punchsomeone,0.3,0.2,0.1,0.19999999999999998,0.09999999999999999,0.9,Qwen3-VL-30B,3fps,True,
videos/session_0820_conversation.mp4,conversation,0.3,0.2,0.3,0.26666666666666666,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0821_gym.mp4,gym,0.6,0.8,0.6,0.6666666666666666,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0822_freestyle.mp4,freestyle,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0823_gym.mp4,gym,0.4,0.8,0.6,0.6000000000000001,0.2,0.8,Qwen3-VL-30B,3fps,False,
videos/session_0824_freestyle.mp4,freestyle,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0825_gym.mp4,gym,0.5,0.8,0.6,0.6333333333333333,0.1527525231651947,0.8472474768348053,Qwen3-VL-30B,3fps,False,
videos/session_0826_freestyle.mp4,freestyle,0.9,1.0,1.0,0.9666666666666667,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0827_gym.mp4,gym,0.6,0.8,0.6,0.6666666666666666,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0828_freestyle.mp4,freestyle,0.8,0.9,0.9,0.8666666666666667,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0829_gym.mp4,gym,0.3,0.8,0.6,0.5666666666666668,0.2516611478423583,0.7483388521576417,Qwen3-VL-30B,3fps,False,
videos/session_0830_freestyle.mp4,freestyle,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0831_gym.mp4,gym,0.6,0.8,0.6,0.6666666666666666,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0832_freestyle.mp4,freestyle,0.8,0.9,1.0,0.9,0.09999999999999998,0.9,Qwen3-VL-30B,3fps,False,
videos/session_0833_gym.mp4,gym,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0834_freestyle.mp4,freestyle,0.8,0.9,0.9,0.8666666666666667,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0835_gym.mp4,gym,0.6,0.8,0.6,0.6666666666666666,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0836_freestyle.mp4,freestyle,0.9,0.9,1.0,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0837_gym.mp4,gym,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0838_freestyle.mp4,freestyle,0.9,0.9,1.0,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0839_sit.mp4,sit,0.2,0.0,0.2,0.13333333333333333,0.11547005383792516,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0840_walk.mp4,walk,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0841_bow.mp4,bow,1.0,1.0,0.9,0.9666666666666667,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0842_sleep.mp4,sleep,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0843_dance.mp4,dance,0.5,0.2,0.3,0.3333333333333333,0.15275252316519466,0.8472474768348053,Qwen3-VL-30B,3fps,True,
videos/session_0844_jog.mp4,jog,0.5,0.75,0.6,0.6166666666666667,0.12583057392117916,0.8741694260788209,Qwen3-VL-30B,3fps,True,
videos/session_0845_falldown.mp4,falldown,0.2,0.0,0.2,0.13333333333333333,0.11547005383792516,0.8845299461620748,Qwen3-VL-30B,3fps,True,
videos/session_0846_jump.mp4,jump,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0847_gym.mp4,gym,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0848_freestyle.mp4,freestyle,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0849_gym.mp4,gym,0.6,0.8,0.6,0.6666666666666666,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0850_freestyle.mp4,freestyle,0.9,0.9,0.9,0.9,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0851_gym.mp4,gym,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0852_freestyle.mp4,freestyle,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0853_gym.mp4,gym,0.2,0.2,0.2,0.20000000000000004,3.3993498887762956e-17,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0854_freestyle.mp4,freestyle,0.8,0.9,0.9,0.8666666666666667,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0855_jumpingjack.mp4,jumpingjack,0.7,0.7,0.9,0.7666666666666666,0.11547005383792519,0.8845299461620748,Qwen3-VL-30B,3fps,True,
videos/session_0856_squat.mp4,squat,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0857_lunge.mp4,lunge,0.8,0.3,0.6,0.5666666666666668,0.2516611478423583,0.7483388521576417,Qwen3-VL-30B,3fps,False,
videos/session_0858_turn.mp4,turn,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
videos/session_0859_pushup.mp4,pushup,0.7,0.6,0.6,0.6333333333333333,0.05773502691896256,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0860_legraise.mp4,legraise,0.2,0.1,0.1,0.13333333333333333,0.05773502691896258,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0861_airdrum.mp4,airdrum,0.2,0.75,0.3,0.4166666666666667,0.29297326385411576,0.7070267361458842,Qwen3-VL-30B,3fps,False,
videos/session_0862_boxing.mp4,boxing,0.9,0.9,1.0,0.9333333333333332,0.05773502691896257,0.9422649730810374,Qwen3-VL-30B,3fps,True,
videos/session_0863_shakehead.mp4,shakehead,0.2,0.0,0.0,0.06666666666666667,0.11547005383792518,0.8845299461620748,Qwen3-VL-30B,3fps,False,
videos/session_0864_answerphone.mp4,answerphone,0.1,0.0,0.0,0.03333333333333333,0.05773502691896259,0.9422649730810374,Qwen3-VL-30B,3fps,False,
videos/session_0865_eat.mp4,eat,0.7,0.6,0.3,0.5333333333333333,0.20816659994661327,0.7918334000533868,Qwen3-VL-30B,3fps,False,
videos/session_0866_drink.mp4,drink,1.0,1.0,1.0,1.0,0.0,1.0,Qwen3-VL-30B,3fps,False,
